lat [deg],lon [deg],priority,duration [s]
47.3461,25.3594,3.0,6379.0
6.2975,-75.0314,3.0,10752.0
43.3189,77.0594,5.0,10121.0
52.8506,5.0228,10.0,11314.0
-14.274,-170.7046,4.0,8311.0
41.7667,15.4333,4.0,5424.0
12.9842,37.765,2.0,12398.0
41.3226,-74.9264,2.0,6152.0
43.4262,6.4325,9.0,4823.0
15.1833,80.0667,8.0,6127.0
28.319,120.2321,3.0,7300.0
44.3667,19.6,1.0,13136.0
13.4667,22.2,1.0,7100.0
43.5772,3.8247,5.0,9277.0
11.768,78.0599,9.0,6789.0
11.4684,77.5766,2.0,12258.0
14.7333,102.1667,6.0,13206.0
47.4431,35.2819,6.0,4089.0
-22.4144,-49.4039,3.0,11366.0
34.3,1.95,6.0,5988.0
10.51,78.57,7.0,11224.0
36.243,138.9218,4.0,9044.0
26.4214,-108.62,4.0,7235.0
-34.0667,150.8167,1.0,4691.0
38.4667,14.95,1.0,10385.0
40.345,46.9289,9.0,9262.0
-36.2833,-72.5333,2.0,12481.0
48.9164,8.7842,9.0,7284.0
36.7467,-3.5869,3.0,11355.0
51.647,-0.445,6.0,7640.0
39.2563,-74.727,7.0,9435.0
-12.9833,39.85,5.0,13347.0
43.4667,-8.1667,10.0,10557.0
45.1167,35.4806,8.0,5201.0
51.15,4.85,5.0,5366.0
-6.9,-34.8689,2.0,9165.0
0.7,128.3,5.0,10242.0
-21.64,46.8989,4.0,6817.0
9.9892,1.5269,2.0,4423.0
46.7221,-92.4923,2.0,13592.0
32.5842,-115.5842,1.0,7612.0
33.9833,9.9667,8.0,8990.0
50.1667,5.2167,10.0,13265.0
24.1822,85.8734,8.0,4748.0
18.3392,100.3172,6.0,9908.0
18.33,72.96,10.0,9140.0
25.5653,85.0558,8.0,13149.0
14.2606,76.8826,1.0,10678.0
14.0886,-11.2631,6.0,8532.0
18.255,121.0436,1.0,5291.0
43.2383,6.0717,1.0,14394.0
55.8978,-3.7047,6.0,9627.0
25.2379,85.3483,3.0,14191.0
16.602,77.7294,10.0,11540.0
19.0443,79.3499,10.0,9422.0
26.7167,72.9167,7.0,8339.0
46.7667,14.3667,2.0,12818.0
28.2613,-80.7149,7.0,8462.0
43.5369,1.2319,3.0,10805.0
-8.5167,120.3333,3.0,3969.0
24.8,93.02,4.0,9023.0
-33.5667,22.4333,10.0,10856.0
40.35,-7.0833,5.0,9990.0
50.15,45.2167,10.0,9288.0
40.3031,-88.1549,5.0,7916.0
-25.8036,-62.8303,2.0,9476.0
49.8167,10.9833,4.0,10952.0
13.4769,39.545,10.0,11280.0
38.4369,-0.8381,3.0,12351.0
39.0464,-77.3874,9.0,6016.0
42.7558,-73.5903,10.0,3746.0
13.2168,99.9767,2.0,8398.0
15.1872,100.1283,7.0,6328.0
-21.8833,-45.0833,2.0,9224.0
-0.9,37.1833,7.0,13716.0
43.4695,-89.7376,6.0,8664.0
-26.6458,15.1539,5.0,9587.0
-33.4333,-63.3,8.0,5628.0
37.2278,-6.8932,10.0,12340.0
37.665,140.5983,8.0,9178.0
55.9333,39.4667,2.0,6411.0
9.7839,-69.1611,6.0,9830.0
52.8167,8.15,4.0,9433.0
41.9727,-71.5514,10.0,8312.0
45.7081,24.3747,10.0,7012.0
23.35,69.2633,9.0,11624.0
44.3667,8.5833,1.0,7560.0
7.4067,99.515,6.0,6139.0
40.3594,116.4539,2.0,11918.0
26.0294,86.0666,2.0,8450.0
39.2497,29.2314,2.0,11731.0
49.4847,11.2475,4.0,9526.0
52.2833,8.5,4.0,6635.0
53.3409,0.261,2.0,10018.0
45.55,11.2833,9.0,4364.0
22.68,75.62,2.0,7421.0
26.2952,86.2763,3.0,5498.0
38.8604,-76.7459,9.0,9522.0
8.8855,77.5041,3.0,4104.0
18.6769,-88.3953,3.0,8911.0
34.95,139.95,6.0,12647.0
40.5862,-124.1419,7.0,9141.0
35.5995,-80.984,8.0,9402.0
16.5125,-96.9806,9.0,7443.0
21.5833,72.8,5.0,6524.0
41.7495,-87.8345,9.0,8682.0
-20.7928,-40.8108,4.0,9752.0
43.2333,13.6333,4.0,10350.0
26.7396,84.5014,1.0,7528.0
42.9253,-88.8442,1.0,5123.0
-17.4381,-51.1275,2.0,14049.0
18.5088,-96.9227,9.0,11096.0
11.9263,124.4492,6.0,4603.0
22.83,87.96,1.0,14322.0
25.8012,86.3229,10.0,8533.0
51.6167,73.1,8.0,4339.0
44.1833,-80.8167,10.0,9808.0
49.4667,8.6167,3.0,8255.0
46.95,28.7833,1.0,10891.0
38.7292,0.1019,5.0,8399.0
30.0472,-81.7853,10.0,5957.0
50.6597,10.6669,3.0,5327.0
49.2,6.6833,4.0,10788.0
50.9167,18.9333,4.0,9926.0
50.7681,8.5828,4.0,9791.0
43.6667,18.9833,6.0,11332.0
49.0833,25.4,3.0,12753.0
31.8396,-106.3747,4.0,6865.0
-14.315,-49.15,7.0,10876.0
44.3333,7.4833,5.0,12970.0
34.1542,36.7442,9.0,5165.0
10.3,-61.45,8.0,10126.0
-1.7578,31.6158,8.0,10157.0
38.0833,28.2333,9.0,6079.0
10.807,124.565,7.0,8143.0
52.3833,10.2667,10.0,12535.0
9.45,-0.7667,9.0,6333.0
16.671,75.3515,9.0,13626.0
35.6598,-101.4012,9.0,6962.0
52.1167,16.1167,3.0,6111.0
10.2761,77.6272,10.0,7036.0
43.7476,-70.2827,3.0,6884.0
12.15,77.1,5.0,7238.0
43.3458,44.2028,8.0,11907.0
-26.1928,-49.2658,2.0,6811.0
40.9061,-73.1278,9.0,12994.0
-23.3,43.7333,1.0,11461.0
51.55,23.55,7.0,13681.0
37.2353,69.0972,9.0,11244.0
38.9558,45.6308,3.0,5036.0
25.3487,86.9669,6.0,12258.0
25.6992,86.4716,8.0,7200.0
27.3087,-82.4746,2.0,10017.0
-17.3833,49.1333,1.0,3685.0
26.1755,86.0685,8.0,10770.0
56.35,41.0,2.0,12512.0
33.4031,106.0581,6.0,13505.0
39.6667,22.4,7.0,7379.0
40.9167,15.6667,2.0,5151.0
28.6114,-81.2916,6.0,7155.0
-34.0347,-70.6686,2.0,7697.0
26.6299,108.7645,1.0,14302.0
16.8,82.2333,7.0,10000.0
38.1967,38.8697,6.0,9731.0
52.0626,-0.8102,10.0,13677.0
14.808,80.0705,5.0,7580.0
25.3724,87.1049,9.0,9819.0
46.8167,28.5833,1.0,7046.0
37.446,42.852,8.0,12658.0
45.5667,8.9333,4.0,12026.0
42.6189,70.7597,8.0,12462.0
31.9849,-81.226,6.0,9346.0
36.5244,-119.5602,4.0,5674.0
41.4839,22.0892,9.0,4792.0
28.76,76.087,7.0,4738.0
51.0167,3.85,5.0,8579.0
51.7667,5.7333,8.0,11485.0
36.3333,4.15,5.0,12491.0
12.0444,-61.6806,8.0,7090.0
18.4833,-73.9667,6.0,10861.0
30.468,77.774,6.0,10067.0
8.7838,77.3952,2.0,3628.0
-23.0389,-49.7094,2.0,5303.0
-5.2833,-36.7667,1.0,8429.0
25.7153,84.8063,2.0,6927.0
50.9131,25.27,10.0,8277.0
13.8247,100.4908,5.0,9508.0
-34.3667,-58.75,1.0,12917.0
-17.2189,-62.8953,6.0,7612.0
47.8147,7.5619,7.0,9453.0
36.7864,8.3825,1.0,11834.0
42.0531,-93.877,8.0,12206.0
42.7179,-114.5159,7.0,5397.0
46.39,23.86,5.0,5728.0
39.3542,3.1283,7.0,5427.0
23.7569,87.0256,2.0,10827.0
35.3267,47.0686,9.0,10201.0
18.3213,76.133,1.0,13786.0
37.1318,-76.3568,6.0,12522.0
-24.6333,17.9667,8.0,13198.0
51.62,24.9653,5.0,13174.0
9.9825,78.143,9.0,12076.0
31.4818,74.7927,6.0,9328.0
46.6167,11.15,4.0,4989.0
31.6373,74.7572,7.0,7531.0
17.57,120.59,8.0,5791.0
2.1961,-75.98,8.0,11556.0
14.5333,-91.3667,9.0,6176.0
36.8022,4.3228,4.0,10894.0
40.0817,-75.707,10.0,6451.0
12.0667,75.35,6.0,6341.0
44.7433,-1.0892,4.0,11949.0
23.1828,80.6997,10.0,4887.0
26.1046,86.395,5.0,11428.0
14.8843,79.9125,1.0,8008.0
40.5263,-78.4234,7.0,9071.0
51.6764,4.7925,2.0,8370.0
51.6833,4.8667,5.0,7672.0
31.4501,-97.1201,9.0,9531.0
48.5112,-122.2321,1.0,9742.0
12.6618,78.5483,1.0,5418.0
18.3693,-65.9009,1.0,7913.0
11.7914,79.5555,2.0,7034.0
40.5696,-74.6092,6.0,10050.0
-30.3422,28.8061,1.0,5645.0
20.0,-101.0167,2.0,6656.0
50.8833,5.9333,10.0,5275.0
9.9923,98.6507,6.0,3795.0
34.8513,-82.4512,2.0,4255.0
47.6333,28.15,1.0,12045.0
58.7354,5.6477,3.0,7498.0
40.4333,-8.7333,9.0,10094.0
38.6497,35.4503,6.0,7377.0
33.178,-86.2605,9.0,9709.0
45.0137,-92.9995,9.0,7860.0
34.65,61.1667,1.0,13310.0
52.6602,1.2161,6.0,5575.0
30.5832,-91.1582,5.0,11335.0
-3.0333,-41.25,2.0,8118.0
41.469,2.2805,6.0,6979.0
53.476,-2.36,4.0,9158.0
25.3167,88.75,5.0,11156.0
35.3444,52.0714,1.0,7408.0
-30.1572,30.0647,1.0,12612.0
31.5333,-9.55,3.0,13334.0
24.458,114.8282,4.0,7659.0
35.3369,103.2681,7.0,10660.0
42.38,18.92,2.0,7522.0
46.35,21.5,8.0,6986.0
-1.5572,29.5442,3.0,4004.0
36.5167,4.3833,8.0,11605.0
45.7992,3.2492,10.0,7120.0
15.0844,-91.4558,4.0,11458.0
0.8575,112.925,10.0,5570.0
13.1125,79.5472,2.0,8560.0
1.4131,-77.3981,3.0,8978.0
52.931,1.302,2.0,11627.0
39.9011,38.7686,1.0,11660.0
-5.95,-36.65,2.0,14122.0
54.8333,11.15,10.0,7551.0
52.439,-1.725,9.0,5853.0
39.8955,-75.0346,1.0,11243.0
27.9633,-81.8781,7.0,10258.0
51.9,4.25,8.0,8769.0
48.7217,1.3614,10.0,5715.0
-23.7972,-52.2692,10.0,5259.0
-4.3833,-79.95,5.0,6693.0
59.3931,27.7742,3.0,12000.0
51.5831,8.1667,10.0,9504.0
49.1592,8.4894,8.0,10267.0
27.9333,84.4167,9.0,13994.0
57.45,45.7833,6.0,11552.0
51.4606,0.3582,1.0,6026.0
51.6225,0.0723,4.0,5368.0
43.3192,1.9544,9.0,6645.0
7.2633,-58.4806,10.0,10097.0
26.5091,84.7999,2.0,13279.0
22.6143,79.2221,6.0,6297.0
45.6667,8.8667,9.0,8588.0
45.4333,10.1833,2.0,13291.0
43.3846,-87.8855,7.0,5774.0
13.1183,-9.8997,5.0,5785.0
50.8667,2.9833,7.0,12759.0
32.7228,-5.1053,7.0,11385.0
40.7333,-7.7333,4.0,3854.0
8.3333,-73.6667,3.0,8791.0
50.1606,14.75,10.0,6610.0
47.1438,-122.1408,7.0,8382.0
13.3833,-88.5,3.0,12926.0
19.4858,74.9664,6.0,6042.0
34.3994,60.2558,1.0,9856.0
34.1224,-118.1132,7.0,4486.0
40.8433,-74.2006,2.0,10412.0
58.7,15.8,10.0,5695.0
0.1728,31.9058,5.0,11997.0
9.7858,77.317,10.0,4631.0
27.6964,-82.3034,9.0,9108.0
9.51,78.3,4.0,5608.0
41.0167,14.0667,10.0,9698.0
34.5866,104.3211,3.0,12612.0
-28.3333,-49.0333,3.0,9017.0
48.7667,7.8575,1.0,10389.0
35.5972,137.9097,6.0,12180.0
15.02,74.02,3.0,7246.0
15.6833,-9.3333,1.0,4105.0
-7.7,-47.1833,6.0,7604.0
6.9167,-73.0833,7.0,9462.0
26.8818,93.6156,7.0,12479.0
5.0667,-75.8833,2.0,12367.0
50.2711,19.0211,6.0,6493.0
12.164,77.3504,4.0,9886.0
43.4269,28.1617,3.0,10216.0
9.7167,77.8667,2.0,12962.0
43.0667,10.6167,1.0,12547.0
51.1886,3.2117,6.0,10744.0
26.7373,84.4371,1.0,9234.0
52.6833,13.1833,8.0,9702.0
23.3492,73.2119,4.0,12712.0
-17.4,15.8833,10.0,13413.0
5.3167,-75.8,10.0,5744.0
5.25,-76.1667,7.0,5306.0
42.1888,-72.3112,7.0,11910.0
-20.9,46.45,3.0,6644.0
26.2311,84.2444,5.0,11695.0
44.9609,-74.8339,1.0,10997.0
43.1833,27.4333,2.0,8816.0
-20.45,-42.6667,7.0,7401.0
1.3605,-77.2835,3.0,12090.0
52.3219,-106.5842,3.0,6232.0
37.5833,69.4333,4.0,5312.0
53.8478,69.7639,6.0,9623.0
12.1905,-85.2874,3.0,8415.0
12.5,-84.8167,1.0,12387.0
9.3167,76.6833,9.0,13866.0
19.8333,-71.0167,3.0,5409.0
51.3681,-0.4008,9.0,5016.0
47.4439,19.3526,4.0,11497.0
40.7797,117.204,10.0,11570.0
38.2256,42.4269,2.0,11752.0
49.0,9.7667,1.0,5928.0
11.4771,76.696,9.0,6320.0
42.1178,-8.8506,6.0,9385.0
37.2147,14.6364,4.0,4232.0
13.8,-4.4,5.0,4759.0
5.8072,-55.1469,9.0,7647.0
50.4667,5.6667,4.0,12616.0
10.75,-6.5,8.0,13326.0
18.65,-71.33,8.0,8899.0
45.7477,-87.09,10.0,5402.0
13.5069,-5.9361,1.0,4451.0
13.3295,79.4797,6.0,12903.0
40.2,68.95,9.0,8069.0
42.7767,59.6078,3.0,7170.0
27.9914,-82.307,6.0,12094.0
-24.7072,-60.5944,8.0,13369.0
46.5333,6.6,3.0,5162.0
53.4167,11.1833,10.0,11357.0
10.2762,77.1615,4.0,12310.0
10.35,125.25,4.0,5983.0
10.1833,2.3833,7.0,7740.0
9.3,2.2667,1.0,4512.0
51.8333,5.2833,9.0,10954.0
47.2309,-122.2832,7.0,13949.0
51.75,19.8,2.0,10386.0
42.3037,117.7259,4.0,7910.0
52.2203,27.4736,3.0,7502.0
26.4249,107.5323,9.0,14391.0
13.1276,79.2575,5.0,7946.0
17.2089,81.3014,5.0,11027.0
41.05,-8.646,3.0,7065.0
43.5169,16.2514,1.0,3731.0
33.7683,46.5619,3.0,11380.0
-18.6,49.1167,1.0,5260.0
52.4833,48.1,8.0,3751.0
11.8111,76.0556,6.0,5259.0
40.9,14.1833,10.0,7145.0
-5.6228,-35.6628,5.0,5441.0
47.9122,8.2147,4.0,6623.0
42.1723,-83.1946,9.0,13053.0
11.4324,77.4178,6.0,4233.0
45.6739,4.7542,1.0,6783.0
48.9817,2.0069,1.0,5733.0
45.4033,9.925,9.0,5630.0
39.0269,-84.2218,9.0,11669.0
16.4167,-97.9833,8.0,12229.0
48.0833,11.9667,6.0,10033.0
13.1784,79.4169,8.0,10956.0
26.328,85.8238,10.0,12496.0
36.7667,5.6,2.0,11888.0
61.3481,16.3947,9.0,7246.0
23.1708,78.8724,2.0,12853.0
11.7011,77.6785,1.0,4040.0
50.9833,4.5667,7.0,4317.0
-34.3547,-70.9636,7.0,5182.0
11.0489,76.5691,3.0,8563.0
51.7894,28.3214,4.0,10006.0
8.5,1.7333,1.0,9781.0
52.92,-1.401,5.0,14323.0
11.5006,78.1356,4.0,5978.0
44.5472,11.1956,2.0,8096.0
26.1369,88.0132,8.0,9232.0
64.8694,-147.8216,4.0,10999.0
35.451,-86.7901,3.0,5785.0
-32.6833,-61.5333,2.0,7630.0
26.3422,84.621,10.0,13895.0
53.5269,16.0122,8.0,3911.0
37.2917,-4.8792,7.0,7909.0
41.3265,-73.0833,1.0,9809.0
30.5406,-111.1205,10.0,6608.0
5.7,-73.7667,6.0,12861.0
25.1966,86.2468,3.0,5531.0
23.8149,77.4957,5.0,6880.0
41.9275,-80.5685,7.0,4804.0
35.9358,49.7469,6.0,5735.0
42.6662,-71.429,9.0,14205.0
45.0833,7.4,4.0,4515.0
21.3892,-158.1445,8.0,9782.0
40.603,-74.5751,1.0,12459.0
62.7333,22.5833,9.0,10475.0
11.5656,77.6428,7.0,6602.0
49.3425,1.0922,8.0,6057.0
38.5667,-6.3333,2.0,12542.0
53.3269,5.9981,2.0,8968.0
-23.1939,-49.7578,1.0,8886.0
10.0,-74.6667,5.0,4782.0
51.5389,6.4236,10.0,9438.0
44.0,10.2333,3.0,4195.0
40.1806,45.72,1.0,5125.0
25.2543,86.403,8.0,10686.0
52.7856,14.0325,4.0,11872.0
44.6206,4.3911,8.0,11384.0
32.5458,36.4283,1.0,10443.0
48.74,7.05,4.0,5062.0
15.238,77.0599,10.0,7284.0
48.6167,12.2167,5.0,5182.0
43.6575,1.4853,9.0,13560.0
9.43,-13.098,1.0,11230.0
19.4333,78.4667,5.0,9691.0
52.55,-2.083,6.0,9934.0
40.7333,-8.3667,9.0,12861.0
43.9667,17.9,9.0,10050.0
42.0439,3.1286,2.0,9588.0
43.4322,13.6647,7.0,6506.0
36.5714,138.8256,3.0,7241.0
30.2132,-90.9234,9.0,12829.0
45.9,28.6689,2.0,11847.0
46.4828,30.2014,10.0,8830.0
43.2358,-5.5563,2.0,5712.0
35.0117,25.7414,3.0,11961.0
37.5481,49.1356,10.0,3678.0
40.6333,14.4167,6.0,11859.0
45.5,8.9333,1.0,4877.0
42.73,78.36,4.0,11875.0
13.1858,74.9394,2.0,6959.0
50.7889,75.6956,4.0,9227.0
46.2333,-60.2167,10.0,5241.0
48.8167,11.3667,10.0,13508.0
40.8644,141.1287,2.0,13482.0
40.0333,64.5167,7.0,8599.0
53.7432,-1.8779,9.0,12166.0
12.8102,79.7341,8.0,8105.0
51.642,-2.675,10.0,13454.0
49.1061,21.0856,5.0,12318.0
-38.1333,145.85,9.0,11419.0
18.1744,78.6667,5.0,9819.0
43.194,-112.3454,7.0,12666.0
44.2256,18.6925,6.0,14213.0
26.2669,87.1465,6.0,4004.0
51.851,-8.2967,6.0,4062.0
52.459,-2.116,7.0,10168.0
39.9892,66.8458,10.0,12635.0
53.5344,9.6817,1.0,8785.0
37.7983,-89.0305,10.0,9094.0
40.7621,-73.0185,9.0,4758.0
-34.4464,-70.9458,4.0,14122.0
26.0251,78.797,9.0,9038.0
35.5167,-5.9333,4.0,10701.0
19.1833,-98.3,1.0,8653.0
56.3,62.6,6.0,9002.0
38.4399,-90.9927,7.0,13489.0
43.2586,45.5392,2.0,8259.0
41.8833,23.4667,10.0,6313.0
52.8675,9.6967,2.0,11543.0
39.7,3.4167,5.0,6746.0
45.7667,106.2697,9.0,12182.0
47.9667,21.35,1.0,7289.0
7.7894,99.6347,1.0,7751.0
-17.4,32.2167,3.0,3735.0
16.6883,-2.8528,9.0,13789.0
14.3352,100.8727,6.0,10652.0
25.5093,86.1595,3.0,4992.0
-27.0078,29.8711,1.0,4538.0
64.2667,23.95,1.0,6447.0
-31.3039,-60.6589,2.0,14365.0
43.5064,18.7747,3.0,11438.0
35.9451,106.9953,4.0,4835.0
49.9533,16.1617,2.0,11631.0
41.45,13.6667,1.0,13921.0
13.8633,-3.5019,7.0,11165.0
20.2135,-97.6574,6.0,9265.0
5.5924,12.3158,4.0,14204.0
30.558,-8.614,2.0,7004.0
37.8167,29.6167,5.0,4592.0
25.8828,84.7595,6.0,12671.0
37.6417,14.3958,3.0,10604.0
31.6806,-7.7281,4.0,8947.0
33.4292,36.3611,2.0,12192.0
11.4811,77.2989,10.0,4877.0
31.4236,-6.0722,3.0,12902.0
37.6333,69.45,9.0,5818.0
10.65,-61.2,10.0,9892.0
55.5833,12.6667,9.0,13366.0
14.7219,-17.1789,5.0,14390.0
51.4667,7.9667,10.0,7601.0
-2.0617,29.3483,9.0,12151.0
35.463,-86.0774,6.0,9600.0
13.35,-88.0,1.0,12023.0
36.99,26.985,9.0,11955.0
11.6026,78.6698,9.0,12016.0
25.6691,85.4082,6.0,3867.0
48.8119,103.5336,2.0,12937.0
12.423,124.182,4.0,10955.0
15.2564,73.9686,2.0,13787.0
55.7606,-120.2356,9.0,9369.0
35.33,105.695,8.0,9929.0
13.5853,-89.5183,4.0,10014.0
57.7833,26.0333,8.0,13788.0
25.8955,87.0668,7.0,6602.0
48.6506,-123.3986,3.0,9552.0
50.4458,2.9067,9.0,9510.0
48.959,1.855,6.0,13845.0
57.8667,114.2,3.0,8023.0
44.5194,3.5014,10.0,4238.0
38.5569,-90.3783,5.0,4469.0
25.5691,85.6441,7.0,3823.0
34.7195,-112.0016,2.0,4493.0
41.1331,-73.6949,10.0,9109.0
50.0694,21.7014,10.0,5164.0
-21.8519,-45.2958,4.0,7755.0
47.8736,-3.5486,10.0,4205.0
26.5392,-81.8999,7.0,4663.0
36.54,10.55,5.0,12823.0
53.85,13.6833,3.0,5665.0
38.3851,-75.1487,1.0,12792.0
26.275,86.0532,10.0,11998.0
18.3789,-65.8388,6.0,11080.0
44.9167,-79.3667,4.0,5089.0
52.5021,-6.5659,7.0,7355.0
19.65,-98.55,2.0,5554.0
-10.6828,-38.2858,4.0,6782.0
32.3156,50.6783,5.0,4311.0
41.1972,72.1803,5.0,5966.0
30.1901,-82.6471,2.0,7631.0
32.9239,-7.0692,1.0,10923.0
48.6886,9.4222,9.0,10725.0
10.4743,79.7546,5.0,5629.0
9.3947,78.1051,4.0,11429.0
51.0561,12.555,1.0,11992.0
45.6333,9.2667,1.0,6293.0
8.8817,-12.0442,3.0,7296.0
31.4903,-4.4014,5.0,3943.0
5.4528,-73.814,10.0,12101.0
25.633,85.5728,6.0,11997.0
51.584,-3.4306,10.0,9129.0
43.6526,-116.2743,7.0,14308.0
38.7581,-85.3973,10.0,4641.0
38.1586,68.6722,3.0,10987.0
43.0275,60.0125,6.0,14270.0
40.4953,67.8778,6.0,11147.0
55.8051,-4.2946,3.0,11878.0
54.3122,-130.3271,3.0,13043.0
13.7333,-89.4667,2.0,13058.0
48.0086,13.6558,7.0,5143.0
45.5975,5.8783,4.0,3999.0
48.3125,4.0453,6.0,14396.0
24.4047,93.8998,4.0,14019.0
26.0966,87.1349,8.0,11353.0
9.15,39.0333,2.0,4973.0
33.5333,-6.6167,8.0,10098.0
37.8244,27.7467,10.0,8374.0
16.3364,77.8056,1.0,6363.0
29.5317,-95.1188,4.0,13199.0
44.3167,9.3333,10.0,9951.0
40.2926,-79.9329,1.0,10990.0
51.0667,2.65,7.0,5981.0
31.2442,-90.4716,6.0,5911.0
-29.6167,-51.9333,3.0,11079.0
25.1021,86.6902,2.0,12293.0
30.1191,75.0058,6.0,13033.0
45.3333,7.7167,2.0,13608.0
40.3472,41.8683,8.0,9796.0
4.2725,-74.4151,10.0,4578.0
34.1333,3.0167,10.0,4490.0
32.3372,51.1933,10.0,9260.0
33.5436,-86.5639,3.0,8776.0
34.15,-4.8314,5.0,6088.0
49.3019,2.6044,1.0,12012.0
53.367,-2.007,7.0,7698.0
13.9397,77.2256,7.0,13386.0
32.7667,-7.5,6.0,10733.0
59.9167,16.6,7.0,13762.0
-25.0147,-47.9267,6.0,12935.0
16.2167,77.9833,1.0,9438.0
7.5564,-11.6925,8.0,11484.0
37.5167,-5.9667,4.0,14205.0
-21.1683,-51.0397,5.0,7573.0
42.9868,-74.9804,5.0,4598.0
48.95,2.7,6.0,9010.0
21.5824,78.8591,4.0,5923.0
8.2059,77.3173,10.0,13834.0
37.2528,140.3434,10.0,13007.0
10.1667,-61.4667,1.0,6539.0
48.1269,7.8103,6.0,10754.0
6.5,18.2833,4.0,14375.0
55.3333,11.9667,3.0,6063.0
53.4352,-2.7481,9.0,13914.0
38.7145,0.0527,5.0,12802.0
25.6672,86.3999,7.0,13635.0
41.1245,-88.8297,8.0,13169.0
7.6937,2.2673,5.0,13194.0
-5.2667,-36.7167,6.0,5401.0
33.8783,-117.5116,9.0,11917.0
28.4474,-81.4914,10.0,10210.0
11.1467,78.29,4.0,12286.0
17.2055,81.1598,1.0,13142.0
40.2537,-75.5975,9.0,3973.0
38.7942,-77.3358,5.0,13738.0
35.6342,36.6322,5.0,12408.0
24.7277,81.4098,8.0,6022.0
10.7052,78.5507,7.0,8463.0
51.3414,16.6283,2.0,6094.0
37.3156,-121.0212,1.0,4005.0
35.5153,-5.9306,10.0,10379.0
18.83,78.97,1.0,9917.0
48.2903,9.1094,4.0,10742.0
12.6865,79.2687,2.0,6339.0
-2.9,-79.0667,2.0,5241.0
8.9586,-74.0808,10.0,12251.0
53.3244,11.4972,2.0,14247.0
51.5655,-0.3327,7.0,8957.0
40.3833,-5.7667,8.0,14133.0
26.3953,86.7601,7.0,4579.0
44.4909,-103.8155,2.0,5260.0
49.0708,10.3194,4.0,10707.0
17.1833,-93.05,6.0,8274.0
9.5867,-74.8272,7.0,8507.0
22.0529,93.4086,4.0,12249.0
-20.7889,-41.395,1.0,11390.0
18.231,77.1791,5.0,7659.0
-29.3,-68.2,8.0,7155.0
39.7756,47.6186,4.0,6779.0
40.9667,14.5333,10.0,11757.0
18.4667,98.7833,5.0,7766.0
43.47,-80.95,9.0,8219.0
40.3084,-75.207,7.0,4930.0
19.6283,-101.5789,3.0,11081.0
7.0333,1.7833,8.0,5836.0
48.6844,9.2744,8.0,9332.0
37.9658,37.4272,5.0,7403.0
-20.65,-42.85,10.0,11439.0
5.95,80.55,1.0,9112.0
50.4,4.2667,10.0,8505.0
45.5875,10.4389,10.0,7214.0
33.9963,-118.1519,3.0,5463.0
32.3736,-8.5395,10.0,4376.0
19.728,100.2939,7.0,9346.0
-27.65,-67.0333,1.0,6003.0
31.7625,35.2658,2.0,5206.0
21.4103,-103.1175,10.0,7608.0
37.9114,140.7654,8.0,6602.0
35.7333,-5.6333,6.0,7236.0
40.3167,38.7667,10.0,7040.0
48.5884,37.8359,4.0,9583.0
48.4897,9.6861,7.0,11695.0
24.4388,87.9112,5.0,10520.0
25.4705,85.8406,10.0,9342.0
24.6954,87.9414,7.0,6804.0
23.786,76.6177,3.0,8939.0
40.6351,-79.8693,6.0,6140.0
36.7377,-91.868,9.0,8528.0
34.0506,49.6214,8.0,9576.0
8.6258,78.0228,5.0,6669.0
2.987,-75.826,2.0,5980.0
45.2669,15.2248,6.0,9107.0
9.787,2.6375,1.0,6697.0
10.0374,78.0829,10.0,6806.0
27.1283,61.6722,4.0,8921.0
2.0333,15.2,9.0,10857.0
39.1205,-88.5509,7.0,10402.0
12.3892,76.9672,1.0,11914.0
11.1965,79.5953,2.0,13092.0
-22.55,-43.6778,4.0,4698.0
45.7833,12.25,8.0,13196.0
29.2,-96.2723,3.0,7285.0
-8.2689,-72.7439,10.0,12880.0
9.6,124.1,1.0,10568.0
53.07,-1.3,5.0,13791.0
20.0536,100.2828,6.0,13734.0
-8.3219,-38.7439,10.0,4911.0
12.5884,75.0348,6.0,11460.0
12.5884,75.0348,9.0,14000.0
37.0555,-122.0118,10.0,9166.0
18.7667,-96.8667,1.0,7186.0
52.1667,9.7667,2.0,4502.0
49.1261,8.41,1.0,8746.0
21.5167,-98.3833,3.0,8804.0
40.4,15.6,6.0,8112.0
40.2736,-96.7455,5.0,7360.0
-17.2089,-54.15,5.0,4219.0
14.3167,-89.1667,5.0,9710.0
33.5422,6.905,2.0,8513.0
48.6142,-123.42,10.0,11086.0
-29.7625,27.6139,7.0,11058.0
51.15,5.75,8.0,13861.0
53.4197,7.9742,4.0,13018.0
50.8,0.06,2.0,6638.0
22.8289,88.2139,7.0,5053.0
16.65,80.1333,9.0,6339.0
-26.9833,-59.8333,8.0,11084.0
46.1333,9.5667,7.0,9632.0
52.4667,6.0667,4.0,9885.0
48.9667,9.2833,10.0,12901.0
26.0147,86.0444,2.0,6880.0
23.9489,78.8658,10.0,9420.0
47.2833,8.45,7.0,6179.0
53.2214,7.8097,7.0,10877.0
-25.1233,-57.3553,1.0,11122.0
-30.3,-51.3,1.0,11844.0
49.2,12.1,4.0,8000.0
43.2514,45.9072,2.0,6446.0
-28.2152,152.0352,2.0,10095.0
43.3175,45.1411,2.0,5286.0
35.4333,2.2167,5.0,9900.0
